            y=0.00e+00    y=1.01e+00    y=2.02e+00    y=3.03e+00    y=4.04e+00    y=5.05e+00    y=6.06e+00    y=7.07e+00    y=8.08e+00    y=9.09e+00    y=1.01e+01    y=1.11e+01    y=1.21e+01    y=1.31e+01    y=1.41e+01    y=1.52e+01    y=1.62e+01    y=1.72e+01    y=1.82e+01    y=1.92e+01    y=2.02e+01    y=2.12e+01    y=2.22e+01    y=2.32e+01    y=2.42e+01    y=2.53e+01    y=2.63e+01    y=2.73e+01    y=2.83e+01    y=2.93e+01    y=3.03e+01    y=3.13e+01    y=3.23e+01    y=3.33e+01    y=3.43e+01    y=3.54e+01    y=3.64e+01    y=3.74e+01    y=3.84e+01    y=3.94e+01    y=4.04e+01    y=4.14e+01    y=4.24e+01    y=4.34e+01    y=4.44e+01    y=4.55e+01    y=4.65e+01    y=4.75e+01    y=4.85e+01    y=4.95e+01    y=5.05e+01    y=5.15e+01    y=5.25e+01    y=5.35e+01    y=5.45e+01    y=5.56e+01    y=5.66e+01    y=5.76e+01    y=5.86e+01    y=5.96e+01    y=6.06e+01    y=6.16e+01    y=6.26e+01    y=6.36e+01    y=6.46e+01    y=6.57e+01    y=6.67e+01    y=6.77e+01    y=6.87e+01    y=6.97e+01    y=7.07e+01    y=7.17e+01    y=7.27e+01    y=7.37e+01    y=7.47e+01    y=7.58e+01    y=7.68e+01    y=7.78e+01    y=7.88e+01    y=7.98e+01    y=8.08e+01    y=8.18e+01    y=8.28e+01    y=8.38e+01    y=8.48e+01    y=8.59e+01    y=8.69e+01    y=8.79e+01    y=8.89e+01    y=8.99e+01    y=9.09e+01    y=9.19e+01    y=9.29e+01    y=9.39e+01    y=9.49e+01    y=9.60e+01    y=9.70e+01    y=9.80e+01    y=9.90e+01  y=1.00e+02
x=4.04e+01       100.0 -5.184648e+41 -2.604279e+42 -5.765106e+42 -5.285967e+42  9.297556e+42  3.904816e+43  5.557150e+43  1.868416e+43 -7.365125e+43 -1.811840e+44 -2.681033e+44 -2.652588e+44  4.656928e+43  8.847395e+44  1.900862e+45  1.943877e+45  2.943633e+42 -3.468372e+45 -6.848740e+45 -8.997887e+45 -8.732910e+45 -1.373667e+45  2.033260e+46  5.416862e+46  7.577711e+46  4.891298e+46 -3.961540e+46 -1.603553e+47 -2.716544e+47 -3.568929e+47 -3.769675e+47 -1.576858e+47  5.775837e+47  1.862657e+48  3.080263e+48  3.088232e+48  1.072679e+48 -2.708364e+48 -7.428246e+48 -1.303397e+49 -1.993537e+49 -2.532156e+49 -1.926368e+49  1.208534e+49  7.318002e+49  1.455199e+50  1.914485e+50  1.792949e+50  1.039947e+50 -3.348807e+49 -2.828178e+50 -7.593753e+50 -1.525180e+51 -2.360030e+51 -2.634772e+51 -1.542501e+51  1.333210e+51  5.590192e+51  1.032585e+52  1.516472e+52  2.082278e+52  2.760525e+52  3.172245e+52  2.222069e+52 -1.613813e+52 -9.336247e+52 -2.025566e+53 -3.050364e+53 -3.916674e+53 -4.046161e+53 -3.228788e+53 -5.706419e+53  4.046104e+53 -9.256257e+52  1.115038e+54  8.946808e+54 -4.452560e+54  2.694651e+55  3.553393e+54 -1.220567e+55  7.642787e+55 -7.854016e+55  1.687790e+55  6.912345e+55 -1.302415e+56 -2.397806e+56  1.939226e+56 -5.685374e+56 -8.419367e+56  5.087045e+55 -1.831891e+56 -1.923309e+57 -3.240626e+56  2.800649e+57 -2.363592e+57 -2.576066e+57  5.423015e+57  1.236072e+58       100.0
x=4.14e+01       100.0 -1.568967e+42 -4.320247e+42 -4.038799e+42  2.836380e+42  2.076718e+43  4.994143e+43  5.949505e+43 -1.486598e+43 -1.871987e+44 -3.323147e+44 -2.663761e+44  6.500685e+43  6.041030e+44  1.350795e+45  2.077647e+45  1.623694e+45 -1.696320e+45 -7.615226e+45 -1.198767e+46 -9.366157e+45  1.689660e+45  1.833621e+46  3.933115e+46  6.358637e+46  7.237707e+46  1.909900e+46 -1.332729e+47 -3.394049e+47 -4.543574e+47 -3.358261e+47  3.343655e+46  5.908356e+47  1.374420e+48  2.461013e+48  3.407804e+48  2.743798e+48 -1.365672e+48 -9.081309e+48 -1.735196e+49 -2.130942e+49 -1.794870e+49 -7.269167e+48  1.271382e+49  5.159955e+49  1.196184e+50  2.031381e+50  2.428330e+50  1.503172e+50 -1.271958e+50 -5.454049e+50 -9.843316e+50 -1.359304e+51 -1.685958e+51 -1.917924e+51 -1.582908e+51  3.894562e+50  5.130932e+51  1.257728e+52  2.041866e+52  2.461370e+52  2.174830e+52  1.125867e+52 -5.807151e+51 -3.255187e+52 -8.097242e+52 -1.700259e+53 -3.014406e+53 -4.299354e+53 -5.110299e+53 -3.006678e+53  4.046217e+52  4.665077e+53  2.395256e+54  3.382567e+53  6.167490e+54  6.640498e+54 -3.889127e+54  4.296293e+55 -3.328649e+55  3.434488e+55  3.137397e+55 -1.382781e+56  3.530402e+55 -1.520964e+55 -3.636596e+56 -5.394523e+55  9.614001e+55 -8.679993e+56 -7.172273e+56  7.715358e+56 -1.224100e+57 -1.345244e+57  2.269712e+57  4.979390e+57 -2.108193e+57  3.662000e+57  1.655766e+58  1.008556e+58       100.0
x=4.24e+01       100.0 -2.630893e+42 -6.028542e+42 -4.313586e+41  1.851505e+43  3.964680e+43  4.727290e+43  2.237779e+43 -8.023733e+43 -2.856876e+44 -4.424147e+44 -2.047348e+44  5.924234e+44  1.534869e+45  1.898775e+45  1.297537e+45 -5.271434e+44 -4.473214e+45 -1.071609e+46 -1.478270e+46 -7.188728e+45  1.744995e+46  4.922088e+46  6.660957e+46  5.506168e+46  1.221098e+46 -7.564324e+46 -2.401254e+47 -4.577338e+47 -5.456950e+47 -2.078107e+47  6.827954e+47  1.815705e+48  2.588446e+48  2.598737e+48  1.750772e+48 -4.959838e+47 -5.712369e+48 -1.495576e+49 -2.509055e+49 -2.694080e+49 -1.002401e+49  2.778017e+49  7.579941e+49  1.195951e+50  1.543577e+50  1.781431e+50  1.553079e+50 -1.231808e+49 -4.388823e+50 -1.115709e+51 -1.785079e+51 -1.997457e+51 -1.391139e+51  5.286254e+49  2.158554e+51  5.132432e+51  9.888347e+51  1.712081e+52  2.501409e+52  2.734460e+52  1.482694e+52 -1.920021e+52 -7.233224e+52 -1.325436e+53 -1.871547e+53 -2.390565e+53 -2.900240e+53 -3.377565e+53 -3.316865e+53  9.930986e+52  5.259611e+53  2.136403e+54  4.277857e+54  1.856815e+54  1.301700e+55 -3.644232e+54  6.237281e+54  3.205818e+55 -7.324788e+55  9.459779e+55 -8.630832e+55 -1.297511e+56  3.724742e+55 -1.775317e+56 -5.659303e+56  3.071691e+56 -2.399781e+56 -8.221974e+56  2.041521e+56  1.577698e+57 -2.027107e+57  5.090411e+56  5.940180e+57  4.379486e+57  3.253323e+56  1.298752e+58  2.770679e+58  1.110736e+57       100.0
x=4.34e+01       100.0 -3.164614e+42 -5.772003e+42  5.145696e+42  3.735835e+43  6.334480e+43  3.188874e+43 -7.076056e+43 -2.075417e+44 -3.395514e+44 -3.627768e+44  4.470953e+43  1.174952e+45  2.492047e+45  2.391400e+45 -3.764959e+44 -4.981249e+45 -9.210075e+45 -1.159296e+46 -9.971694e+45  2.919070e+45  3.538539e+46  7.805042e+46  9.121236e+46  2.962763e+46 -1.068097e+47 -2.612168e+47 -3.756518e+47 -4.246397e+47 -3.192486e+47  2.080368e+47  1.417585e+48  3.005843e+48  3.764304e+48  2.219943e+48 -2.004176e+48 -7.688680e+48 -1.339826e+49 -1.888880e+49 -2.301083e+49 -1.840269e+49  9.421109e+48  7.023207e+49  1.492469e+50  2.008472e+50  1.734514e+50  4.868147e+49 -1.543275e+50 -4.336521e+50 -8.540974e+50 -1.467598e+51 -2.074078e+51 -2.027691e+51 -4.318877e+50  3.179332e+51  8.156017e+51  1.285889e+52  1.582771e+52  1.683878e+52  1.589850e+52  9.673934e+51 -1.155425e+52 -6.078290e+52 -1.424665e+53 -2.372791e+53 -2.999553e+53 -2.813792e+53 -1.392592e+53  6.980444e+52  3.903680e+53  9.956864e+53  1.235937e+54  3.965894e+54  4.102001e+54  4.717766e+54  1.641189e+55 -1.883560e+55  2.799044e+55 -2.499965e+55 -7.964863e+55  1.098262e+56 -2.434851e+56 -2.723176e+55  2.754956e+55 -3.869737e+56 -4.721747e+56  6.625795e+56 -7.136119e+56 -3.200676e+56  2.047110e+57  1.784097e+57 -1.401219e+57  3.849253e+57  9.364719e+57 -5.687644e+56  3.878015e+57  2.178125e+58  2.684288e+58 -1.296348e+58       100.0
x=4.44e+01       100.0 -2.907874e+42 -8.589115e+41  1.514313e+43  5.140464e+43  7.537565e+43  2.393629e+42 -2.021750e+44 -3.972624e+44 -3.537429e+44  1.775760e+43  7.021056e+44  1.753990e+45  2.790081e+45  2.047810e+45 -2.717474e+45 -1.059532e+46 -1.543949e+46 -1.034873e+46  5.455632e+45  2.805780e+46  5.639256e+46  8.538832e+46  8.029074e+46 -2.380971e+46 -2.509509e+47 -4.923081e+47 -5.317139e+47 -2.238400e+47  3.812459e+47  1.181025e+48  2.218138e+48  3.376760e+48  3.571699e+48  6.151959e+47 -6.964532e+48 -1.708875e+49 -2.369972e+49 -2.075718e+49 -6.867322e+48  1.652552e+49  5.319594e+49  1.127479e+50  1.895104e+50  2.310215e+50  1.389111e+50 -1.647968e+50 -6.426824e+50 -1.122022e+51 -1.410634e+51 -1.438638e+51 -1.189991e+51 -3.483937e+50  1.974696e+51  6.781491e+51  1.380480e+52  2.015576e+52  2.072362e+52  1.104712e+52 -9.359342e+51 -3.721887e+52 -7.101686e+52 -1.169229e+53 -1.846461e+53 -2.654210e+53 -3.087272e+53 -2.121682e+53  1.467077e+53  7.156122e+53  1.614779e+54  2.330144e+54  2.454226e+54  5.202533e+54  3.934490e+53  8.070408e+54  6.821526e+54 -2.899411e+55  4.881223e+55 -1.209993e+56 -1.340186e+55  1.204965e+55 -3.472069e+56  1.355008e+56  5.563539e+54 -5.513735e+56  2.036888e+56  7.541290e+56 -9.736733e+56  6.836776e+56  4.183846e+57  6.039962e+56  1.232983e+57  8.383819e+57  9.659126e+57 -8.192323e+57  6.305159e+57  2.417303e+58 -5.248478e+56 -3.169042e+58       100.0
x=4.55e+01       100.0 -1.974862e+42  9.910529e+42  3.350591e+43  5.552498e+43  4.810614e+43 -6.178743e+43 -3.279463e+44 -5.649800e+44 -3.140960e+44  6.605334e+44  1.860933e+45  2.425038e+45  1.853259e+45 -4.831963e+44 -6.128497e+45 -1.485715e+46 -1.924616e+46 -6.159611e+45  2.880515e+46  6.830585e+46  8.376739e+46  6.014264e+46 -6.739412e+45 -1.433646e+47 -3.810739e+47 -6.299086e+47 -5.785853e+47  1.267465e+47  1.444524e+48  2.729992e+48  3.177500e+48  2.447162e+48  4.026098e+47 -3.994858e+48 -1.246771e+49 -2.393341e+49 -3.023791e+49 -1.791378e+49  2.090782e+49  7.720058e+49  1.283916e+50  1.569999e+50  1.590879e+50  1.158552e+50 -5.033434e+49 -4.565498e+50 -1.120303e+51 -1.782770e+51 -1.908605e+51 -9.942151e+50  1.023145e+51  3.738546e+51  6.852428e+51  1.072559e+52  1.571223e+52  1.986066e+52  1.677583e+52 -2.937901e+51 -4.497490e+52 -1.031217e+53 -1.578702e+53 -1.872537e+53 -1.821540e+53 -1.452580e+53 -6.783701e+52  1.380162e+53  6.094256e+53  1.395929e+54  2.812936e+54  3.391692e+54  4.099390e+54  4.618204e+54 -5.833082e+54  9.517198e+54 -2.360196e+55 -2.067373e+55  3.576277e+55 -2.049430e+56  1.273576e+56 -2.117268e+56 -2.687683e+56  2.840130e+56 -6.281672e+55 -4.968396e+56  1.463071e+57  4.109142e+56 -5.603156e+56  2.309825e+57  5.070962e+57 -2.098592e+57  4.812235e+57  1.235314e+58  2.663725e+57 -1.378829e+58  6.494845e+57  1.319747e+58 -5.758280e+58 -5.570858e+58       100.0
x=4.65e+01       100.0 -1.653815e+41  2.429452e+43  5.973401e+43  5.081920e+43 -3.816967e+43 -1.996648e+44 -4.173894e+44 -5.424625e+44 -8.243973e+43  1.403979e+45  3.185055e+45  3.125808e+45 -3.176738e+44 -6.076588e+45 -1.175382e+46 -1.573591e+46 -1.372252e+46  6.345339e+45  5.389779e+46  1.079991e+47  1.090638e+47  5.833605e+45 -1.807178e+47 -3.678199e+47 -4.932283e+47 -5.131184e+47 -2.363741e+47  7.274144e+47  2.507280e+48  4.219719e+48  3.975826e+48  3.125711e+47 -6.159350e+48 -1.315747e+49 -1.910061e+49 -2.341868e+49 -2.158501e+49 -9.059428e+46  5.635868e+49  1.419467e+50  2.111680e+50  1.951194e+50  5.284868e+49 -1.945168e+50 -5.029937e+50 -8.842439e+50 -1.380955e+51 -1.841130e+51 -1.655958e+51  1.242847e+50  4.049990e+51  9.340375e+51  1.377709e+52  1.499045e+52  1.208903e+52  5.304568e+51 -7.394855e+51 -3.364361e+52 -8.353366e+52 -1.564981e+53 -2.252296e+53 -2.340916e+53 -1.236477e+53  1.273321e+53  4.764703e+53  8.994246e+53  1.343260e+54  1.966923e+54  3.136098e+54  2.873934e+54  4.898076e+54  1.055480e+53 -1.046416e+55  4.626529e+54 -6.925500e+55  1.427791e+55 -5.009036e+55 -1.894389e+56  2.666933e+56 -4.602976e+56  8.582116e+55  3.641323e+56 -2.272145e+56  2.599614e+55  2.720772e+57 -3.264264e+56  7.325393e+56  4.591422e+57  2.801756e+57 -5.113121e+57  6.927081e+57  1.157392e+58 -1.470342e+58 -1.345727e+58  5.791232e+57 -1.734025e+58 -1.223950e+59 -7.678748e+58       100.0
x=4.75e+01       100.0  4.032837e+42  3.766113e+43  8.154445e+43  3.608540e+43 -1.735172e+44 -4.279124e+44 -4.800523e+44 -1.786977e+44  6.200007e+44  2.164064e+45  3.870346e+45  3.059407e+45 -3.352598e+45 -1.371249e+46 -1.970039e+46 -1.316093e+46  6.403446e+45  3.646315e+46  7.843472e+46  1.190337e+47  9.621431e+46 -7.736635e+46 -3.954349e+47 -6.616710e+47 -5.953777e+47 -8.469312e+46  7.547354e+47  1.852549e+48  3.260195e+48  4.414324e+48  3.229388e+48 -3.026014e+48 -1.435310e+49 -2.520970e+49 -2.685658e+49 -1.422561e+49  1.105540e+49  4.782879e+49  1.031243e+50  1.789451e+50  2.353719e+50  1.712831e+50 -1.209564e+50 -6.354292e+50 -1.180380e+51 -1.473621e+51 -1.348660e+51 -8.001279e+50  3.290435e+50  2.727698e+51  7.306003e+51  1.376710e+52  1.895742e+52  1.706624e+52  2.925718e+51 -2.353754e+52 -5.646767e+52 -8.967992e+52 -1.237921e+53 -1.629403e+53 -1.936878e+53 -1.588357e+53  4.312692e+52  4.952760e+53  1.170552e+54  1.910761e+54  2.273751e+54  2.387636e+54  1.913728e+54 -2.132457e+53  2.257088e+54 -1.075766e+55 -8.825196e+54 -1.333671e+55 -1.012328e+56  6.619767e+55 -2.112250e+56  5.856916e+54  2.557102e+56 -5.234793e+56  6.786185e+56  3.749685e+56 -4.551027e+56  1.235431e+57  2.856336e+57 -1.221917e+57  2.523742e+57  6.698179e+57 -3.647622e+57 -6.139786e+57  5.766103e+57  1.887881e+56 -3.984510e+58 -8.220996e+57  5.204500e+57 -6.897596e+58 -1.496086e+59 -6.386301e+58       100.0
x=4.85e+01       100.0  1.322512e+43  4.718663e+43  7.526133e+43 -9.422592e+42 -3.211152e+44 -6.785103e+44 -5.158083e+44  5.267069e+44  2.000121e+45  3.075351e+45  3.103698e+45  5.498583e+44 -7.499868e+45 -2.028723e+46 -2.610938e+46 -7.204028e+45  3.915958e+46  8.801479e+46  1.065244e+47  7.953597e+46 -1.090140e+46 -2.211818e+47 -5.722193e+47 -8.550633e+47 -5.900605e+47  5.789668e+47  2.321508e+48  3.644322e+48  3.696773e+48  2.248775e+48 -1.257685e+48 -8.745475e+48 -2.128704e+49 -3.335405e+49 -3.029925e+49  2.747809e+48  6.411981e+49  1.294308e+50  1.689679e+50  1.699830e+50  1.236184e+50 -2.694859e+49 -4.000008e+50 -1.053956e+51 -1.768003e+51 -1.961032e+51 -9.847566e+50  1.333359e+51  4.456968e+51  7.660013e+51  1.081992e+52  1.409958e+52  1.572065e+52  9.526972e+51 -1.369764e+52 -5.874292e+52 -1.162313e+53 -1.605446e+53 -1.623951e+53 -1.082163e+53 -3.748356e+51  1.554857e+53  4.302860e+53  9.217356e+53  1.695286e+54  2.564231e+54  2.798713e+54  2.344712e+54 -1.012627e+54 -5.273935e+54 -6.312195e+54 -2.763166e+55 -5.424704e+53 -5.071331e+55 -7.258651e+55  9.729598e+55 -3.619400e+56  3.828802e+56 -3.551569e+55 -1.835997e+56  1.275527e+57  3.018368e+56 -5.121534e+56  3.027688e+57  8.402921e+56 -1.963064e+57  3.914663e+57  6.023902e+57 -1.310424e+58 -3.412830e+57  1.886061e+57 -2.534801e+58 -6.029574e+58 -2.299340e+57 -2.852878e+56 -1.307664e+59 -9.495781e+58  3.211639e+58       100.0
x=4.95e+01       100.0  2.851508e+43  5.444711e+43  1.959225e+43 -1.304475e+44 -4.540862e+44 -7.814000e+44 -3.922654e+44  1.419686e+45  3.824523e+45  4.216382e+45  6.976258e+44 -5.955392e+45 -1.421985e+46 -2.260786e+46 -2.238523e+46  6.858613e+45  7.557471e+46  1.459321e+47  1.352236e+47 -9.136389e+45 -2.443016e+47 -4.805879e+47 -6.672555e+47 -6.960632e+47 -1.710777e+47  1.435014e+48  3.908626e+48  5.511394e+48  3.757533e+48 -2.278123e+48 -1.070865e+49 -1.879969e+49 -2.545004e+49 -2.827216e+49 -1.586715e+49  3.166711e+49  1.213025e+50  2.168201e+50  2.385397e+50  1.158728e+50 -1.494959e+50 -4.928760e+50 -8.787744e+50 -1.335871e+51 -1.767082e+51 -1.625516e+51  8.772516e+49  4.086359e+51  9.637507e+51  1.415523e+52  1.451044e+52  9.217961e+51 -1.187495e+51 -1.732865e+52 -4.482203e+52 -9.151098e+52 -1.536406e+53 -1.987083e+53 -1.649487e+53  7.374656e+51  3.257318e+53  7.237258e+53  1.107275e+54  1.427572e+54  1.775639e+54  2.031514e+54  1.743084e+54  7.001082e+53 -5.547411e+54 -9.941870e+54 -2.069311e+55 -4.243498e+55  7.148883e+54 -1.031799e+56  5.280741e+55  4.649972e+55 -3.180651e+56  7.979359e+56 -5.579848e+56  6.219826e+56  1.489628e+57 -9.641882e+54  2.487131e+55  4.551055e+57 -3.323297e+57 -2.233000e+57  4.031260e+57 -1.410481e+57 -2.170170e+58  2.343922e+57 -2.974027e+57 -5.996744e+58 -5.504398e+58  5.741628e+57 -2.247207e+58 -1.692321e+59  5.270459e+58  2.350229e+59       100.0
x=5.05e+01       100.0  4.577908e+43  5.996730e+43 -8.587865e+43 -3.639201e+44 -5.892450e+44 -5.488873e+44  2.199543e+44  2.399589e+45  5.252996e+45  4.901924e+45 -2.914987e+45 -1.605874e+46 -2.465563e+46 -1.991713e+46  3.208282e+44  4.070029e+46  1.085243e+47  1.736628e+47  1.302342e+47 -1.336588e+47 -5.598927e+47 -8.524513e+47 -6.953330e+47 -2.779623e+46  1.062920e+48  2.682179e+48  4.780953e+48  5.836163e+48  2.373580e+48 -8.267246e+48 -2.313303e+49 -3.265941e+49 -2.722192e+49 -4.865248e+48  3.155318e+49  8.619247e+49  1.673546e+50  2.510873e+50  2.411263e+50 -9.692863e+47 -5.250433e+50 -1.162388e+51 -1.570451e+51 -1.473926e+51 -8.289540e+50  4.134910e+50  2.781311e+51  7.164182e+51  1.340475e+52  1.833562e+52  1.563834e+52 -5.977568e+50 -3.035168e+52 -6.573125e+52 -9.668403e+52 -1.196881e+53 -1.360232e+53 -1.307626e+53 -4.639997e+52  2.109766e+53  7.019078e+53  1.349676e+54  1.882568e+54  1.927153e+54  1.320121e+54 -1.511802e+53 -1.928942e+54 -4.340721e+54 -1.174039e+55 -1.201663e+55 -3.642514e+55 -3.735742e+55  1.852248e+54 -1.379821e+56  2.562102e+56 -1.329041e+56  1.170869e+56  9.505430e+56 -9.713499e+56  1.669808e+57  9.536385e+56 -8.394501e+56  1.481724e+57  3.995010e+57 -8.086092e+57 -1.656919e+57  2.471637e+57 -1.788963e+58 -2.369900e+58  7.912997e+57 -1.018573e+58 -8.547536e+58 -5.035560e+57  2.964291e+58 -6.724425e+58 -1.258079e+59  2.642162e+59  4.765434e+59       100.0
x=5.15e+01       100.0  5.468885e+43  5.007715e+43 -2.189425e+44 -6.783138e+44 -7.511272e+44  8.060960e+43  1.680249e+45  3.645635e+45  5.224371e+45  3.206662e+45 -7.768940e+45 -2.648465e+46 -3.591646e+46 -1.315567e+46  4.319098e+46  1.046865e+47  1.411553e+47  1.325308e+47  1.944592e+46 -3.096746e+47 -8.386435e+47 -1.166093e+48 -6.210553e+47  1.065638e+48  3.208723e+48  4.617936e+48  4.591700e+48  2.680930e+48 -3.004505e+48 -1.547970e+49 -3.317681e+49 -4.307763e+49 -2.428249e+49  3.349864e+49  1.128523e+50  1.773189e+50  2.014157e+50  1.765104e+50  6.084756e+49 -2.662103e+50 -9.162749e+50 -1.743642e+51 -2.164580e+51 -1.382611e+51  9.753555e+50  4.396904e+51  7.874896e+51  1.089109e+52  1.347900e+52  1.411648e+52  6.916326e+51 -1.740945e+52 -6.350131e+52 -1.201030e+53 -1.571392e+53 -1.400847e+53 -5.359710e+52  9.169773e+52  2.890652e+53  5.797025e+53  1.041404e+54  1.669552e+54  2.166985e+54  1.908451e+54  2.036434e+53 -3.647546e+54 -7.891808e+54 -1.356168e+55 -1.902688e+55 -1.225346e+55 -4.503704e+55  7.026569e+54 -2.510312e+55 -8.289645e+55  4.331699e+56 -3.974413e+56  9.674543e+56  4.846766e+56 -7.430652e+56  2.439368e+57 -4.696287e+56 -2.240798e+57  3.569170e+57 -8.082111e+56 -1.093011e+58  2.378029e+56 -1.129308e+57 -3.905208e+58 -1.330351e+58  1.067097e+58 -2.620373e+58 -7.377537e+58  9.084478e+58  8.333842e+58 -1.137641e+59  6.253461e+58  4.923867e+59  5.675661e+59       100.0
x=5.25e+01       100.0  4.368101e+43 -1.108856e+43 -3.626049e+44 -9.377043e+44 -8.462439e+44  9.961330e+44  3.977619e+45  5.449478e+45  3.226864e+45 -3.310914e+45 -1.558368e+46 -3.276835e+46 -3.838767e+46  8.260831e+44  9.628187e+46  1.899082e+47  1.781994e+47  1.136821e+46 -2.656899e+47 -6.036342e+47 -9.686608e+47 -1.074664e+48 -1.692864e+47  2.362563e+48  5.654387e+48  6.933232e+48  3.472512e+48 -4.674190e+48 -1.492348e+49 -2.551496e+49 -3.543411e+49 -3.610776e+49 -4.737661e+48  8.059421e+49  2.028398e+50  2.836817e+50  2.231745e+50 -1.668173e+49 -3.811778e+50 -8.073470e+50 -1.310658e+51 -1.847164e+51 -1.940256e+51 -5.294887e+50  3.361349e+51  9.259726e+51  1.445676e+52  1.518766e+52  9.277058e+51 -2.727664e+51 -2.047231e+52 -4.822188e+52 -9.270005e+52 -1.486617e+53 -1.803980e+53 -1.220599e+53  8.542157e+52  4.367177e+53  8.374278e+53  1.157129e+54  1.329500e+54  1.374877e+54  1.187217e+54  3.466086e+53 -2.186730e+54 -7.614306e+54 -1.388045e+55 -2.420271e+55 -2.377663e+55 -1.435905e+55 -3.526661e+55  9.176943e+55 -6.685971e+55  1.492515e+56  4.109405e+56 -5.363936e+56  1.892241e+57 -7.729411e+56  4.737666e+56  2.247368e+57 -2.600651e+57 -3.466310e+57  4.942868e+57 -1.061502e+58 -9.788007e+57  3.760182e+57 -8.308873e+57 -5.099959e+58  1.286633e+58  1.235724e+58 -5.559199e+58  5.753876e+56  2.049753e+59  1.481662e+59 -1.025297e+59  4.110965e+59  7.013491e+59  2.969435e+59       100.0
x=5.35e+01       100.0  8.437539e+42 -1.664784e+44 -5.403870e+44 -9.524814e+44 -5.468271e+44  2.096890e+45  6.410990e+45  7.451621e+45 -3.937808e+44 -1.553878e+46 -2.895890e+46 -3.276257e+46 -1.872763e+46  3.523402e+46  1.466267e+47  2.557136e+47  1.951987e+47 -1.684421e+47 -7.123217e+47 -1.067261e+48 -9.346406e+47 -2.434495e+47  1.200864e+48  3.848417e+48  7.176329e+48  7.916754e+48  1.055275e+48 -1.480180e+49 -3.252455e+49 -3.965575e+49 -2.845196e+49  9.170736e+47  5.210780e+49  1.397923e+50  2.594994e+50  3.296933e+50  1.863279e+50 -2.956690e+50 -1.019504e+51 -1.632104e+51 -1.756313e+51 -1.257509e+51 -1.110659e+50  2.134061e+51  6.450524e+51  1.299072e+52  1.878167e+52  1.706910e+52  9.061887e+50 -3.033914e+52 -6.781102e+52 -9.880028e+52 -1.169440e+53 -1.220244e+53 -9.870871e+52  1.042955e+52  2.947867e+53  7.961113e+53  1.393296e+54  1.759974e+54  1.501319e+54  4.074774e+53 -1.436962e+54 -3.689404e+54 -6.910109e+54 -1.153214e+55 -1.684982e+55 -2.892693e+55 -1.742410e+55 -1.944186e+55  7.072000e+54  1.790368e+56 -9.062644e+55  5.782503e+56  3.297182e+55 -1.883279e+56  2.155166e+57 -2.504456e+57  2.359838e+57  4.855246e+56 -5.041922e+57 -2.783847e+57  3.292263e+57 -2.249071e+58 -4.026602e+57  8.334078e+57 -2.161010e+58 -3.454152e+58  5.375970e+58  1.750976e+58 -8.249688e+58  1.428729e+59  2.888070e+59  1.526019e+59  3.030974e+58  8.302814e+59  8.102062e+59 -4.388796e+59       100.0
x=5.45e+01       100.0 -4.518675e+43 -4.252871e+44 -8.039788e+44 -6.080504e+44  6.331405e+44  3.593680e+45  7.794477e+45  7.779914e+45 -5.415245e+45 -3.093584e+46 -4.733192e+46 -2.779874e+46  3.071220e+46  1.091750e+47  1.929545e+47  2.427535e+47  1.110067e+47 -3.966669e+47 -1.181761e+48 -1.583518e+48 -7.689618e+47  1.364377e+48  3.914266e+48  5.883338e+48  6.711636e+48  4.638992e+48 -4.919902e+48 -2.536724e+49 -4.899640e+49 -5.286294e+49 -1.346944e+49  6.779079e+49  1.589242e+50  2.255540e+50  2.535035e+50  2.088352e+50 -3.528591e+49 -6.569223e+50 -1.627273e+51 -2.419784e+51 -2.109960e+51 -4.000314e+49  3.491353e+51  7.409889e+51  1.094546e+52  1.404698e+52  1.540193e+52  9.173382e+51 -1.459957e+52 -6.155413e+52 -1.201094e+53 -1.572363e+53 -1.341139e+53 -3.356783e+52  1.303226e+53  3.431413e+53  6.359051e+53  1.068020e+54  1.588792e+54  1.843899e+54  1.155028e+54 -1.170468e+54 -5.205485e+54 -9.831771e+54 -1.417279e+55 -1.530899e+55 -1.524056e+55 -1.853665e+55  1.023396e+55 -1.764128e+55  9.834911e+55  1.937096e+56 -3.223629e+55  1.038792e+57 -7.053928e+56  9.390044e+56  8.962716e+56 -3.730528e+57  3.743678e+57 -3.090650e+57 -7.244396e+57  1.583145e+57 -3.648969e+57 -2.881673e+58  6.289259e+57  1.191998e+58 -4.043702e+58  2.312573e+58  1.002638e+59  2.478304e+58 -6.289828e+58  3.212865e+59  2.883738e+59 -1.720882e+58  2.899695e+59  1.080345e+60  5.516747e+59 -1.370567e+60       100.0
