              y=0.00e+00    y=1.01e+00    y=2.02e+00    y=3.03e+00    y=4.04e+00    y=5.05e+00    y=6.06e+00    y=7.07e+00    y=8.08e+00    y=9.09e+00    y=1.01e+01    y=1.11e+01    y=1.21e+01    y=1.31e+01    y=1.41e+01    y=1.52e+01    y=1.62e+01    y=1.72e+01    y=1.82e+01    y=1.92e+01    y=2.02e+01    y=2.12e+01    y=2.22e+01    y=2.32e+01    y=2.42e+01    y=2.53e+01    y=2.63e+01    y=2.73e+01    y=2.83e+01    y=2.93e+01    y=3.03e+01    y=3.13e+01    y=3.23e+01    y=3.33e+01    y=3.43e+01    y=3.54e+01    y=3.64e+01    y=3.74e+01    y=3.84e+01    y=3.94e+01    y=4.04e+01    y=4.14e+01    y=4.24e+01    y=4.34e+01    y=4.44e+01    y=4.55e+01    y=4.65e+01    y=4.75e+01    y=4.85e+01    y=4.95e+01    y=5.05e+01    y=5.15e+01    y=5.25e+01    y=5.35e+01    y=5.45e+01    y=5.56e+01    y=5.66e+01    y=5.76e+01    y=5.86e+01    y=5.96e+01    y=6.06e+01    y=6.16e+01    y=6.26e+01    y=6.36e+01    y=6.46e+01    y=6.57e+01    y=6.67e+01    y=6.77e+01    y=6.87e+01    y=6.97e+01    y=7.07e+01    y=7.17e+01    y=7.27e+01    y=7.37e+01    y=7.47e+01    y=7.58e+01    y=7.68e+01    y=7.78e+01    y=7.88e+01    y=7.98e+01    y=8.08e+01    y=8.18e+01    y=8.28e+01    y=8.38e+01    y=8.48e+01    y=8.59e+01    y=8.69e+01    y=8.79e+01    y=8.89e+01    y=8.99e+01    y=9.09e+01    y=9.19e+01    y=9.29e+01    y=9.39e+01    y=9.49e+01    y=9.60e+01    y=9.70e+01    y=9.80e+01    y=9.90e+01    y=1.00e+02
x=5.86e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701751e+12  1.746080e+12  1.788677e+12  1.829611e+12  1.868946e+12  1.906743e+12  1.943061e+12  1.977956e+12  2.011480e+12  2.043683e+12  2.074612e+12  2.104311e+12  2.132820e+12  2.160177e+12  2.186414e+12  2.211562e+12  2.235649e+12  2.258699e+12  2.280731e+12  2.301765e+12  2.321816e+12  2.340898e+12  2.359023e+12  2.376203e+12  2.392450e+12  2.407774e+12  2.422188e+12  2.435705e+12  2.448342e+12  2.460115e+12  2.471045e+12  2.481155e+12  2.490470e+12  2.499018e+12  2.506831e+12  2.513941e+12  2.520384e+12  2.526197e+12  2.531418e+12  2.536086e+12  2.540242e+12  2.543924e+12  2.547171e+12  2.550022e+12  2.552513e+12  2.554679e+12  2.556555e+12  2.558172e+12  2.559559e+12  2.560743e+12  2.561750e+12  2.562602e+12  2.563320e+12  2.563923e+12  2.564425e+12  2.564844e+12  2.565190e+12  2.565475e+12  2.565709e+12  2.565901e+12  2.566057e+12  2.566183e+12  2.566285e+12  2.566367e+12  2.566433e+12  2.566486e+12  2.566527e+12  2.566561e+12  2.566587e+12  2.566607e+12  2.566623e+12  2.566636e+12  2.566645e+12  2.566653e+12  2.566659e+12  2.566663e+12  2.566667e+12  2.566669e+12
x=5.96e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701752e+12  1.746080e+12  1.788678e+12  1.829613e+12  1.868949e+12  1.906749e+12  1.943070e+12  1.977969e+12  2.011500e+12  2.043713e+12  2.074656e+12  2.104373e+12  2.132907e+12  2.160296e+12  2.186576e+12  2.211778e+12  2.235932e+12  2.259064e+12  2.281197e+12  2.302351e+12  2.322543e+12  2.341790e+12  2.360104e+12  2.377498e+12  2.393983e+12  2.409571e+12  2.424274e+12  2.438103e+12  2.451073e+12  2.463198e+12  2.474496e+12  2.484987e+12  2.494693e+12  2.503639e+12  2.511851e+12  2.519360e+12  2.526197e+12  2.532396e+12  2.537992e+12  2.543023e+12  2.547524e+12  2.551535e+12  2.555091e+12  2.558231e+12  2.560990e+12  2.563404e+12  2.565507e+12  2.567329e+12  2.568902e+12  2.570253e+12  2.571409e+12  2.572393e+12  2.573227e+12  2.573930e+12  2.574522e+12  2.575016e+12  2.575429e+12  2.575770e+12  2.576053e+12  2.576285e+12  2.576475e+12  2.576630e+12  2.576756e+12  2.576858e+12  2.576940e+12  2.577006e+12  2.577059e+12  2.577101e+12  2.577135e+12  2.577161e+12  2.577182e+12  2.577198e+12  2.577211e+12  2.577221e+12  2.577229e+12  2.577235e+12  2.577239e+12  2.577243e+12
x=6.06e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701752e+12  1.746081e+12  1.788679e+12  1.829615e+12  1.868952e+12  1.906752e+12  1.943076e+12  1.977979e+12  2.011514e+12  2.043734e+12  2.074687e+12  2.104419e+12  2.132972e+12  2.160386e+12  2.186699e+12  2.211944e+12  2.236152e+12  2.259351e+12  2.281566e+12  2.302819e+12  2.323129e+12  2.342514e+12  2.360988e+12  2.378565e+12  2.395258e+12  2.411077e+12  2.426034e+12  2.440141e+12  2.453410e+12  2.465854e+12  2.477489e+12  2.488332e+12  2.498402e+12  2.507721e+12  2.516311e+12  2.524201e+12  2.531418e+12  2.537992e+12  2.543957e+12  2.549345e+12  2.554191e+12  2.558531e+12  2.562401e+12  2.565836e+12  2.568872e+12  2.571542e+12  2.573881e+12  2.575921e+12  2.577691e+12  2.579220e+12  2.580536e+12  2.581663e+12  2.582624e+12  2.583440e+12  2.584130e+12  2.584710e+12  2.585196e+12  2.585602e+12  2.585939e+12  2.586218e+12  2.586448e+12  2.586637e+12  2.586791e+12  2.586917e+12  2.587019e+12  2.587101e+12  2.587167e+12  2.587220e+12  2.587263e+12  2.587296e+12  2.587323e+12  2.587344e+12  2.587361e+12  2.587374e+12  2.587384e+12  2.587392e+12  2.587398e+12  2.587403e+12
x=6.16e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701752e+12  1.746081e+12  1.788680e+12  1.829616e+12  1.868953e+12  1.906755e+12  1.943080e+12  1.977985e+12  2.011525e+12  2.043750e+12  2.074711e+12  2.104453e+12  2.133021e+12  2.160455e+12  2.186793e+12  2.212072e+12  2.236323e+12  2.259576e+12  2.281857e+12  2.303191e+12  2.323599e+12  2.343099e+12  2.361708e+12  2.379442e+12  2.396312e+12  2.412331e+12  2.427512e+12  2.441864e+12  2.455399e+12  2.468131e+12  2.480072e+12  2.491237e+12  2.501643e+12  2.511309e+12  2.520256e+12  2.528507e+12  2.536086e+12  2.543023e+12  2.549345e+12  2.555083e+12  2.560270e+12  2.564939e+12  2.569124e+12  2.572858e+12  2.576175e+12  2.579109e+12  2.581694e+12  2.583959e+12  2.585937e+12  2.587656e+12  2.589143e+12  2.590424e+12  2.591523e+12  2.592461e+12  2.593259e+12  2.593934e+12  2.594503e+12  2.594981e+12  2.595381e+12  2.595713e+12  2.595989e+12  2.596216e+12  2.596403e+12  2.596556e+12  2.596681e+12  2.596783e+12  2.596865e+12  2.596932e+12  2.596985e+12  2.597027e+12  2.597061e+12  2.597088e+12  2.597110e+12  2.597127e+12  2.597140e+12  2.597150e+12  2.597158e+12  2.597165e+12
x=6.26e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701752e+12  1.746081e+12  1.788680e+12  1.829616e+12  1.868954e+12  1.906757e+12  1.943083e+12  1.977990e+12  2.011532e+12  2.043762e+12  2.074728e+12  2.104478e+12  2.133057e+12  2.160506e+12  2.186864e+12  2.212169e+12  2.236454e+12  2.259750e+12  2.282085e+12  2.303485e+12  2.323973e+12  2.343569e+12  2.362292e+12  2.380157e+12  2.397179e+12  2.413371e+12  2.428745e+12  2.443312e+12  2.457084e+12  2.470072e+12  2.482288e+12  2.493746e+12  2.504461e+12  2.514449e+12  2.523727e+12  2.532318e+12  2.540242e+12  2.547524e+12  2.554191e+12  2.560270e+12  2.565792e+12  2.570785e+12  2.575283e+12  2.579317e+12  2.582919e+12  2.586122e+12  2.588959e+12  2.591459e+12  2.593653e+12  2.595571e+12  2.597240e+12  2.598685e+12  2.599932e+12  2.601003e+12  2.601918e+12  2.602698e+12  2.603359e+12  2.603917e+12  2.604386e+12  2.604779e+12  2.605107e+12  2.605379e+12  2.605604e+12  2.605789e+12  2.605941e+12  2.606065e+12  2.606167e+12  2.606249e+12  2.606315e+12  2.606368e+12  2.606411e+12  2.606445e+12  2.606473e+12  2.606494e+12  2.606511e+12  2.606525e+12  2.606535e+12  2.606544e+12
x=6.36e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701752e+12  1.746081e+12  1.788680e+12  1.829617e+12  1.868955e+12  1.906758e+12  1.943085e+12  1.977993e+12  2.011537e+12  2.043770e+12  2.074740e+12  2.104496e+12  2.133083e+12  2.160544e+12  2.186918e+12  2.212243e+12  2.236554e+12  2.259884e+12  2.282262e+12  2.303716e+12  2.324269e+12  2.343945e+12  2.362762e+12  2.380738e+12  2.397889e+12  2.414228e+12  2.429769e+12  2.444524e+12  2.458503e+12  2.471719e+12  2.484182e+12  2.495904e+12  2.506899e+12  2.517182e+12  2.526768e+12  2.535675e+12  2.543924e+12  2.551535e+12  2.558531e+12  2.564939e+12  2.570785e+12  2.576097e+12  2.580904e+12  2.585237e+12  2.589125e+12  2.592601e+12  2.595694e+12  2.598435e+12  2.600853e+12  2.602978e+12  2.604837e+12  2.606457e+12  2.607861e+12  2.609074e+12  2.610117e+12  2.611010e+12  2.611772e+12  2.612419e+12  2.612966e+12  2.613426e+12  2.613813e+12  2.614135e+12  2.614403e+12  2.614626e+12  2.614809e+12  2.614960e+12  2.615084e+12  2.615184e+12  2.615266e+12  2.615333e+12  2.615386e+12  2.615429e+12  2.615463e+12  2.615491e+12  2.615513e+12  2.615530e+12  2.615544e+12  2.615554e+12
x=6.46e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701752e+12  1.746081e+12  1.788680e+12  1.829617e+12  1.868956e+12  1.906759e+12  1.943087e+12  1.977996e+12  2.011541e+12  2.043776e+12  2.074749e+12  2.104510e+12  2.133103e+12  2.160572e+12  2.186958e+12  2.212299e+12  2.236631e+12  2.259988e+12  2.282400e+12  2.303897e+12  2.324503e+12  2.344243e+12  2.363138e+12  2.381207e+12  2.398466e+12  2.414931e+12  2.430616e+12  2.445533e+12  2.459693e+12  2.473109e+12  2.485791e+12  2.497750e+12  2.508999e+12  2.519550e+12  2.529419e+12  2.538620e+12  2.547171e+12  2.555091e+12  2.562401e+12  2.569124e+12  2.575283e+12  2.580904e+12  2.586015e+12  2.590642e+12  2.594815e+12  2.598564e+12  2.601916e+12  2.604902e+12  2.607551e+12  2.609890e+12  2.611948e+12  2.613749e+12  2.615321e+12  2.616685e+12  2.617865e+12  2.618881e+12  2.619752e+12  2.620496e+12  2.621128e+12  2.621664e+12  2.622116e+12  2.622495e+12  2.622813e+12  2.623077e+12  2.623297e+12  2.623478e+12  2.623628e+12  2.623750e+12  2.623851e+12  2.623932e+12  2.623998e+12  2.624052e+12  2.624095e+12  2.624129e+12  2.624157e+12  2.624179e+12  2.624196e+12  2.624210e+12
x=6.57e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701752e+12  1.746081e+12  1.788680e+12  1.829617e+12  1.868956e+12  1.906760e+12  1.943088e+12  1.977997e+12  2.011544e+12  2.043780e+12  2.074755e+12  2.104519e+12  2.133117e+12  2.160593e+12  2.186988e+12  2.212341e+12  2.236689e+12  2.260067e+12  2.282506e+12  2.304037e+12  2.324687e+12  2.344480e+12  2.363439e+12  2.381584e+12  2.398934e+12  2.415505e+12  2.431312e+12  2.446368e+12  2.460686e+12  2.474277e+12  2.487152e+12  2.499321e+12  2.510798e+12  2.521593e+12  2.531719e+12  2.541190e+12  2.550022e+12  2.558231e+12  2.565836e+12  2.572858e+12  2.579317e+12  2.585237e+12  2.590642e+12  2.595559e+12  2.600013e+12  2.604033e+12  2.607646e+12  2.610880e+12  2.613762e+12  2.616321e+12  2.618584e+12  2.620575e+12  2.622321e+12  2.623846e+12  2.625171e+12  2.626318e+12  2.627307e+12  2.628156e+12  2.628882e+12  2.629501e+12  2.630025e+12  2.630468e+12  2.630841e+12  2.631153e+12  2.631413e+12  2.631630e+12  2.631810e+12  2.631958e+12  2.632079e+12  2.632179e+12  2.632260e+12  2.632326e+12  2.632380e+12  2.632423e+12  2.632457e+12  2.632485e+12  2.632507e+12  2.632525e+12
x=6.67e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701752e+12  1.746081e+12  1.788681e+12  1.829617e+12  1.868956e+12  1.906760e+12  1.943088e+12  1.977998e+12  2.011546e+12  2.043783e+12  2.074760e+12  2.104526e+12  2.133128e+12  2.160608e+12  2.187010e+12  2.212372e+12  2.236733e+12  2.260127e+12  2.282588e+12  2.304146e+12  2.324830e+12  2.344666e+12  2.363677e+12  2.381885e+12  2.399311e+12  2.415971e+12  2.431882e+12  2.447057e+12  2.461510e+12  2.475253e+12  2.488297e+12  2.500653e+12  2.512332e+12  2.523345e+12  2.533704e+12  2.543422e+12  2.552513e+12  2.560990e+12  2.568872e+12  2.576175e+12  2.582919e+12  2.589125e+12  2.594815e+12  2.600013e+12  2.604743e+12  2.609031e+12  2.612903e+12  2.616385e+12  2.619504e+12  2.622287e+12  2.624759e+12  2.626947e+12  2.628874e+12  2.630566e+12  2.632044e+12  2.633331e+12  2.634446e+12  2.635409e+12  2.636236e+12  2.636945e+12  2.637549e+12  2.638062e+12  2.638496e+12  2.638862e+12  2.639169e+12  2.639426e+12  2.639639e+12  2.639816e+12  2.639963e+12  2.640083e+12  2.640182e+12  2.640263e+12  2.640329e+12  2.640382e+12  2.640426e+12  2.640460e+12  2.640488e+12  2.640511e+12
x=6.77e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701753e+12  1.746081e+12  1.788681e+12  1.829617e+12  1.868956e+12  1.906760e+12  1.943089e+12  1.977999e+12  2.011547e+12  2.043785e+12  2.074763e+12  2.104531e+12  2.133135e+12  2.160619e+12  2.187026e+12  2.212396e+12  2.236766e+12  2.260173e+12  2.282650e+12  2.304230e+12  2.324941e+12  2.344811e+12  2.363865e+12  2.382126e+12  2.399613e+12  2.416348e+12  2.432345e+12  2.447621e+12  2.462190e+12  2.476064e+12  2.489256e+12  2.501775e+12  2.513633e+12  2.524842e+12  2.535411e+12  2.545353e+12  2.554679e+12  2.563404e+12  2.571542e+12  2.579109e+12  2.586122e+12  2.592601e+12  2.598564e+12  2.604033e+12  2.609031e+12  2.613582e+12  2.617710e+12  2.621439e+12  2.624795e+12  2.627803e+12  2.630488e+12  2.632876e+12  2.634991e+12  2.636857e+12  2.638495e+12  2.639929e+12  2.641178e+12  2.642262e+12  2.643198e+12  2.644005e+12  2.644696e+12  2.645286e+12  2.645788e+12  2.646213e+12  2.646572e+12  2.646874e+12  2.647126e+12  2.647337e+12  2.647512e+12  2.647656e+12  2.647776e+12  2.647874e+12  2.647954e+12  2.648020e+12  2.648073e+12  2.648116e+12  2.648151e+12  2.648179e+12
x=6.87e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701753e+12  1.746082e+12  1.788681e+12  1.829617e+12  1.868957e+12  1.906760e+12  1.943089e+12  1.978000e+12  2.011548e+12  2.043786e+12  2.074766e+12  2.104535e+12  2.133141e+12  2.160628e+12  2.187038e+12  2.212413e+12  2.236791e+12  2.260207e+12  2.282698e+12  2.304295e+12  2.325028e+12  2.344925e+12  2.364013e+12  2.382316e+12  2.399855e+12  2.416650e+12  2.432721e+12  2.448082e+12  2.462749e+12  2.476736e+12  2.490055e+12  2.502717e+12  2.514733e+12  2.526114e+12  2.536871e+12  2.547014e+12  2.556555e+12  2.565507e+12  2.573881e+12  2.581694e+12  2.588959e+12  2.595694e+12  2.601916e+12  2.607646e+12  2.612903e+12  2.617710e+12  2.622088e+12  2.626060e+12  2.629652e+12  2.632886e+12  2.635787e+12  2.638379e+12  2.640686e+12  2.642730e+12  2.644535e+12  2.646122e+12  2.647512e+12  2.648724e+12  2.649777e+12  2.650688e+12  2.651473e+12  2.652147e+12  2.652724e+12  2.653214e+12  2.653631e+12  2.653983e+12  2.654279e+12  2.654527e+12  2.654734e+12  2.654907e+12  2.655050e+12  2.655168e+12  2.655266e+12  2.655346e+12  2.655411e+12  2.655464e+12  2.655507e+12  2.655542e+12
x=6.97e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701753e+12  1.746082e+12  1.788681e+12  1.829617e+12  1.868957e+12  1.906761e+12  1.943089e+12  1.978000e+12  2.011548e+12  2.043787e+12  2.074767e+12  2.104537e+12  2.133145e+12  2.160634e+12  2.187047e+12  2.212426e+12  2.236809e+12  2.260233e+12  2.282734e+12  2.304344e+12  2.325094e+12  2.345013e+12  2.364129e+12  2.382466e+12  2.400047e+12  2.416893e+12  2.433024e+12  2.448456e+12  2.463207e+12  2.477290e+12  2.490717e+12  2.503503e+12  2.515657e+12  2.527190e+12  2.538114e+12  2.548437e+12  2.558172e+12  2.567329e+12  2.575921e+12  2.583959e+12  2.591459e+12  2.598435e+12  2.604902e+12  2.610880e+12  2.616385e+12  2.621439e+12  2.626060e+12  2.630272e+12  2.634096e+12  2.637555e+12  2.640672e+12  2.643469e+12  2.645971e+12  2.648198e+12  2.650174e+12  2.651920e+12  2.653457e+12  2.654804e+12  2.655980e+12  2.657003e+12  2.657889e+12  2.658654e+12  2.659311e+12  2.659874e+12  2.660353e+12  2.660761e+12  2.661106e+12  2.661396e+12  2.661640e+12  2.661845e+12  2.662015e+12  2.662156e+12  2.662273e+12  2.662369e+12  2.662449e+12  2.662514e+12  2.662566e+12  2.662609e+12
x=7.07e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701753e+12  1.746082e+12  1.788681e+12  1.829617e+12  1.868957e+12  1.906761e+12  1.943089e+12  1.978000e+12  2.011549e+12  2.043788e+12  2.074768e+12  2.104539e+12  2.133147e+12  2.160638e+12  2.187053e+12  2.212435e+12  2.236823e+12  2.260253e+12  2.282761e+12  2.304381e+12  2.325145e+12  2.345081e+12  2.364219e+12  2.382583e+12  2.400198e+12  2.417086e+12  2.433267e+12  2.448759e+12  2.463579e+12  2.477743e+12  2.491265e+12  2.504156e+12  2.516430e+12  2.528096e+12  2.539167e+12  2.549651e+12  2.559559e+12  2.568902e+12  2.577691e+12  2.585937e+12  2.593653e+12  2.600853e+12  2.607551e+12  2.613762e+12  2.619504e+12  2.624795e+12  2.629652e+12  2.634096e+12  2.638148e+12  2.641829e+12  2.645160e+12  2.648163e+12  2.650861e+12  2.653274e+12  2.655425e+12  2.657335e+12  2.659024e+12  2.660512e+12  2.661818e+12  2.662959e+12  2.663952e+12  2.664814e+12  2.665558e+12  2.666198e+12  2.666747e+12  2.667216e+12  2.667614e+12  2.667952e+12  2.668237e+12  2.668477e+12  2.668678e+12  2.668846e+12  2.668985e+12  2.669101e+12  2.669196e+12  2.669275e+12  2.669339e+12  2.669392e+12
x=7.17e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701753e+12  1.746082e+12  1.788681e+12  1.829617e+12  1.868957e+12  1.906761e+12  1.943090e+12  1.978001e+12  2.011549e+12  2.043788e+12  2.074769e+12  2.104541e+12  2.133149e+12  2.160641e+12  2.187058e+12  2.212442e+12  2.236833e+12  2.260267e+12  2.282781e+12  2.304409e+12  2.325183e+12  2.345134e+12  2.364289e+12  2.382675e+12  2.400317e+12  2.417239e+12  2.433461e+12  2.449002e+12  2.463881e+12  2.478113e+12  2.491714e+12  2.504697e+12  2.517074e+12  2.528856e+12  2.540055e+12  2.550681e+12  2.560743e+12  2.570253e+12  2.579220e+12  2.587656e+12  2.595571e+12  2.602978e+12  2.609890e+12  2.616321e+12  2.622287e+12  2.627803e+12  2.632886e+12  2.637555e+12  2.641829e+12  2.645727e+12  2.649270e+12  2.652477e+12  2.655371e+12  2.657972e+12  2.660301e+12  2.662378e+12  2.664224e+12  2.665857e+12  2.667298e+12  2.668563e+12  2.669669e+12  2.670634e+12  2.671471e+12  2.672195e+12  2.672819e+12  2.673354e+12  2.673812e+12  2.674202e+12  2.674533e+12  2.674812e+12  2.675048e+12  2.675245e+12  2.675411e+12  2.675548e+12  2.675663e+12  2.675757e+12  2.675835e+12  2.675899e+12
x=7.27e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701753e+12  1.746082e+12  1.788681e+12  1.829617e+12  1.868957e+12  1.906761e+12  1.943090e+12  1.978001e+12  2.011549e+12  2.043789e+12  2.074770e+12  2.104541e+12  2.133151e+12  2.160643e+12  2.187061e+12  2.212447e+12  2.236840e+12  2.260278e+12  2.282797e+12  2.304431e+12  2.325213e+12  2.345174e+12  2.364343e+12  2.382746e+12  2.400411e+12  2.417360e+12  2.433615e+12  2.449197e+12  2.464124e+12  2.478414e+12  2.492082e+12  2.505142e+12  2.517607e+12  2.529490e+12  2.540801e+12  2.551551e+12  2.561750e+12  2.571409e+12  2.580536e+12  2.589143e+12  2.597240e+12  2.604837e+12  2.611948e+12  2.618584e+12  2.624759e+12  2.630488e+12  2.635787e+12  2.640672e+12  2.645160e+12  2.649270e+12  2.653020e+12  2.656429e+12  2.659518e+12  2.662307e+12  2.664814e+12  2.667061e+12  2.669067e+12  2.670850e+12  2.672430e+12  2.673824e+12  2.675049e+12  2.676122e+12  2.677059e+12  2.677872e+12  2.678577e+12  2.679184e+12  2.679706e+12  2.680153e+12  2.680534e+12  2.680858e+12  2.681132e+12  2.681363e+12  2.681558e+12  2.681720e+12  2.681856e+12  2.681969e+12  2.682062e+12  2.682139e+12
x=7.37e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701753e+12  1.746082e+12  1.788681e+12  1.829617e+12  1.868957e+12  1.906761e+12  1.943090e+12  1.978001e+12  2.011550e+12  2.043789e+12  2.074770e+12  2.104542e+12  2.133152e+12  2.160645e+12  2.187064e+12  2.212451e+12  2.236845e+12  2.260286e+12  2.282808e+12  2.304447e+12  2.325235e+12  2.345204e+12  2.364384e+12  2.382802e+12  2.400484e+12  2.417455e+12  2.433737e+12  2.449352e+12  2.464320e+12  2.478657e+12  2.492381e+12  2.505506e+12  2.518047e+12  2.530016e+12  2.541424e+12  2.552283e+12  2.562602e+12  2.572393e+12  2.581663e+12  2.590424e+12  2.598685e+12  2.606457e+12  2.613749e+12  2.620575e+12  2.626947e+12  2.632876e+12  2.638379e+12  2.643469e+12  2.648163e+12  2.652477e+12  2.656429e+12  2.660037e+12  2.663318e+12  2.666293e+12  2.668980e+12  2.671397e+12  2.673565e+12  2.675501e+12  2.677224e+12  2.678751e+12  2.680100e+12  2.681287e+12  2.682328e+12  2.683237e+12  2.684027e+12  2.684712e+12  2.685304e+12  2.685813e+12  2.686249e+12  2.686621e+12  2.686938e+12  2.687207e+12  2.687433e+12  2.687624e+12  2.687784e+12  2.687918e+12  2.688029e+12  2.688121e+12
